MICS_CO,MICS_NH,MICS_NO,BME_RAW_ADC,BME_REAL_ADC,SCD_CO2,SCD_TEMP,SCD_HUM,MQ5_VOLTAGE_MV,MQ5_GAS_DETECTED,label
1447,33,43,210926,294648,3645,40,46,1334,1,B_fire
1512,34,43,210912,295085,3681,42,44,1314,1,B_fire
1570,34,45,211356,298158,3878,42,47,1364,1,B_fire
1658,35,45,211952,301227,4119,43,46,1407,1,B_fire
1756,35,44,212613,302285,4231,45,45,1411,1,B_fire
1811,36,45,212994,304506,4381,45,46,1445,1,B_fire
1780,36,45,213050,304548,4333,46,47,1430,1,B_fire
1832,36,45,213323,306769,4507,47,48,1446,1,B_fire
1904,37,47,213818,307671,4625,46,46,1476,1,B_fire
1981,39,47,214535,311125,4869,46,46,1524,1,B_fire
1975,39,47,214325,312212,4929,47,46,1512,1,B_fire
1989,39,48,214656,312424,4961,49,47,1546,1,B_fire
2008,39,49,214777,313605,5000,49,48,1522,1,B_fire
2102,39,47,215150,315160,5152,49,48,1550,1,B_fire
2034,39,50,215256,314810,5114,48,47,1560,1,B_fire
2125,41,49,215422,316492,5238,50,47,1561,1,B_fire
2059,41,50,215271,315824,5182,49,47,1560,1,B_fire
2090,39,48,215776,317177,5300,51,49,1593,1,B_fire
2112,40,49,215798,318466,5347,49,49,1609,1,B_fire
83,22,29,201641,251400,456,25,40,810,0,A_fire
74,21,31,201658,251225,470,25,40,811,0,A_fire
80,23,30,201304,251000,450,25,40,821,0,A_fire
55,22,29,201514,251507,465,26,39,831,0,A_fire
55,22,30,201372,251000,450,25,41,828,0,A_fire
68,22,30,201536,251624,451,25,39,832,0,A_fire
55,22,31,201719,251249,487,26,39,805,0,A_fire
118,22,31,201795,251880,544,25,39,842,0,A_fire
123,22,30,201873,253362,618,25,40,846,0,A_fire
161,24,31,201886,253919,689,26,40,840,0,A_fire
179,23,31,202391,254784,755,28,40,860,0,A_fire
270,22,30,202727,256139,883,28,39,892,0,A_fire
276,22,31,202688,257731,1019,29,40,885,0,A_fire
380,24,33,203326,259554,1107,29,41,904,0,A_fire
440,24,31,203430,260798,1278,29,41,947,0,A_fire
506,25,32,204129,263479,1418,29,41,951,0,A_fire
539,25,32,204501,265000,1560,29,41,968,0,A_fire
642,24,34,204578,267027,1756,30,40,988,0,A_fire
704,26,33,205067,269216,1893,31,42,1005,0,A_fire
846,26,34,205895,271675,2119,32,40,1058,0,A_fire
890,26,33,206267,274053,2338,34,41,1076,0,A_fire
1002,28,34,206470,276104,2469,36,42,1086,0,A_fire
1057,28,34,207178,278439,2671,36,42,1143,0,A_fire
1194,28,36,207597,281366,2885,37,41,1150,0,A_fire
1294,29,36,207972,283903,3133,37,41,1179,0,A_fire
1411,29,36,208769,287181,3396,40,42,1225,1,A_fire
1503,31,38,209378,288448,3527,40,43,1253,1,A_fire
1578,32,39,209946,292025,3782,42,41,1305,1,A_fire
1705,31,39,210428,294255,3946,43,41,1324,1,A_fire
1757,31,40,210836,295878,4119,44,43,1345,1,A_fire
1934,32,39,211531,300345,4453,43,42,1390,1,A_fire
1992,33,40,211899,300833,4496,46,42,1415,1,A_fire
2150,33,39,212558,304730,4818,45,42,1430,1,A_fire
2236,33,41,213312,307634,5026,48,43,1491,1,A_fire
2232,35,42,213356,307987,5132,48,44,1476,1,A_fire
2289,36,43,213913,310813,5288,49,42,1495,1,A_fire
2470,35,41,214615,313876,5605,51,43,1537,1,A_fire
2484,36,41,214787,314934,5654,51,43,1557,1,A_fire
2581,35,44,215337,317562,5830,51,44,1574,1,A_fire
2643,37,43,215358,318938,5959,51,44,1606,1,A_fire
2694,38,44,215990,320549,6101,54,45,1624,1,A_fire
2708,39,45,216322,322205,6279,52,44,1670,1,A_fire
2728,37,44,216396,322740,6308,53,45,1643,1,A_fire
2778,38,43,216497,324731,6472,53,45,1665,1,A_fire
2804,38,43,216883,325000,6500,56,45,1673,1,A_fire
2838,40,46,216860,325000,6500,54,43,1691,1,A_fire
2946,40,46,217554,325000,6500,57,45,1721,1,A_fire
2832,39,44,217387,325000,6500,57,45,1708,1,A_fire
2865,38,45,217433,325000,6500,56,45,1717,1,A_fire
2951,38,45,217722,325000,6500,57,43,1738,1,A_fire
55,23,30,201492,251465,471,25,39,828,0,C_fire
98,21,30,201475,251568,464,25,40,829,0,C_fire
56,21,30,201634,251102,455,25,41,809,0,C_fire
56,23,30,201890,251152,454,26,40,816,0,C_fire
107,21,31,201612,251616,479,25,39,815,0,C_fire
68,21,30,201831,251266,505,25,39,832,0,C_fire
81,22,31,201850,251869,491,25,41,833,0,C_fire
108,22,29,202045,252390,571,25,39,833,0,C_fire
131,23,30,202312,253144,583,25,41,848,0,C_fire
173,22,31,202441,253886,669,26,40,864,0,C_fire
225,24,32,202641,255105,766,27,41,858,0,C_fire
248,22,32,202645,255688,850,28,41,909,0,C_fire
299,24,30,203076,257004,974,28,40,900,0,C_fire
323,24,32,203611,258912,1062,27,40,924,0,C_fire
347,24,33,203716,260362,1179,30,42,967,0,C_fire
431,24,32,204566,261430,1286,30,41,990,0,C_fire
532,24,32,205029,264466,1499,30,40,1015,0,C_fire
571,25,34,205451,265870,1597,32,40,1053,0,C_fire
615,26,34,205603,267953,1745,30,42,1090,0,C_fire
741,25,34,206257,269675,1938,33,40,1104,0,C_fire
773,25,34,206723,272200,2118,33,42,1153,1,C_fire
858,26,34,207298,274667,2315,34,42,1176,1,C_fire
981,27,35,208187,276992,2504,35,42,1235,1,C_fire
991,28,34,208554,277982,2583,36,43,1256,1,C_fire
1102,26,35,209182,280521,2767,37,42,1298,1,C_fire
1214,27,35,209523,283489,2966,37,43,1331,1,C_fire
1262,29,36,210272,285863,3169,39,41,1387,1,C_fire
1349,29,36,210941,287328,3307,40,44,1395,1,C_fire
1437,30,37,211296,289746,3527,41,44,1459,1,C_fire
1566,29,38,212046,293016,3780,42,44,1487,1,C_fire
1689,28,40,212953,296378,3963,41,42,1559,1,C_fire
1682,29,39,213093,296942,4059,44,42,1551,1,C_fire
1815,30,40,213704,300243,4278,44,44,1623,1,C_fire
1884,31,40,214375,302086,4440,44,44,1642,1,C_fire
1917,31,41,214643,303228,4515,47,43,1636,1,C_fire
2070,32,42,215664,306940,4826,48,45,1698,1,C_fire
2111,32,40,215974,309026,4979,48,43,1764,1,C_fire
2212,32,42,216549,310890,5186,48,45,1781,1,C_fire
2164,31,43,216489,311528,5176,50,43,1807,1,C_fire
2190,32,42,217105,312224,5232,48,45,1807,1,C_fire
2351,33,42,217811,316768,5565,50,44,1867,1,C_fire
2341,34,42,218061,316216,5543,51,44,1868,1,C_fire
2316,33,42,218332,317138,5603,52,46,1888,1,C_fire
2456,34,42,218884,320231,5862,51,46,1900,1,C_fire
2397,33,44,218816,319310,5792,51,46,1900,1,C_fire
2438,35,43,218835,320179,5859,51,44,1900,1,C_fire
2478,34,45,219424,322003,6005,53,46,1900,1,C_fire
2488,34,43,219500,323398,6105,54,45,1900,1,C_fire
2442,33,44,219488,322548,6025,54,46,1900,1,C_fire
2491,35,44,219500,323361,6101,53,46,1900,1,C_fire
53,22,31,201238,251351,454,26,40,813,0,normal
52,20,30,201223,251400,444,26,39,806,0,normal
50,22,32,201346,251411,448,26,39,808,0,normal
51,21,31,201151,251370,457,26,40,812,0,normal
53,21,32,201293,251429,456,27,39,811,0,normal
53,22,30,201192,251288,450,26,39,808,0,normal
50,21,32,201128,251334,449,26,40,807,0,normal
52,21,31,201141,251490,455,26,40,815,0,normal
53,21,32,201150,251297,452,27,40,811,0,normal
52,22,31,201216,251489,451,26,40,810,0,normal
54,22,30,201325,251340,458,26,40,819,0,normal
51,21,32,201262,251517,453,26,40,816,0,normal
52,20,31,201333,251357,455,27,39,819,0,normal
54,20,31,201239,251375,452,26,40,820,0,normal
53,22,30,201259,251361,455,26,40,809,0,normal
53,20,32,201242,251455,460,26,39,815,0,normal
55,20,31,201433,251455,451,26,39,815,0,normal
54,22,30,201441,251487,454,25,40,810,0,normal
54,20,32,201272,251268,458,25,39,810,0,normal
52,21,30,201430,251391,450,25,40,814,0,normal
54,22,30,201313,251344,454,26,39,818,0,normal
56,22,30,201485,251382,461,26,39,810,0,normal
56,22,29,201531,251300,455,25,40,815,0,normal
52,22,30,201372,251462,454,26,40,810,0,normal
52,21,31,201455,251224,463,26,39,818,0,normal
56,21,29,201505,251381,457,26,41,820,0,normal
53,22,30,201582,251198,458,26,41,811,0,normal
53,23,31,201625,251356,459,26,41,817,0,normal
53,22,31,201455,251365,461,25,40,814,0,normal
53,23,29,201664,251198,453,25,41,811,0,normal
54,21,30,201475,251262,454,26,41,819,0,normal
56,21,30,201542,251299,463,26,41,811,0,normal
52,21,31,201685,251112,462,25,40,810,0,normal
56,22,30,201613,251176,452,25,40,815,0,normal
51,21,29,201606,251141,454,25,41,809,0,normal
54,23,31,201544,251050,458,25,40,816,0,normal
51,22,29,201635,251256,451,25,40,811,0,normal
51,21,31,201650,251208,455,25,41,814,0,normal
51,22,31,201714,251179,452,26,40,814,0,normal
51,22,30,201795,251101,462,25,40,818,0,normal
52,22,29,201793,251034,453,25,41,815,0,normal
52,21,29,201681,251115,453,25,41,818,0,normal
55,22,31,201548,251067,454,25,41,812,0,normal
54,21,30,201749,250894,453,25,40,808,0,normal
52,21,28,201677,251028,459,25,40,810,0,normal
52,22,30,201598,251062,457,25,41,807,0,normal
51,21,30,201783,250919,453,26,40,816,0,normal
54,23,28,201798,251035,455,25,41,813,0,normal
53,23,30,201841,250877,450,24,40,808,0,normal
52,24,28,201874,250907,451,24,41,817,0,normal
73,21,32,201813,251000,471,26,39,837,0,K_fire
56,22,30,201608,251000,486,26,41,805,0,K_fire
71,22,31,201815,251000,480,25,40,824,0,K_fire
59,23,32,201853,251018,487,25,40,832,0,K_fire
86,21,32,201446,251492,451,25,41,810,0,K_fire
77,23,31,201752,251003,490,25,41,831,0,K_fire
64,21,31,201971,251970,494,25,39,809,0,K_fire
92,22,32,201873,252082,514,26,40,850,0,K_fire
138,22,30,202066,252806,577,25,39,851,0,K_fire
157,22,32,202141,253537,639,27,41,835,0,K_fire
195,24,33,202212,254650,740,26,39,846,0,K_fire
248,24,33,202861,255689,792,26,39,870,0,K_fire
254,22,33,203073,256945,906,29,40,914,0,K_fire
298,22,33,203321,257703,1003,30,39,923,0,K_fire
346,25,32,203802,259587,1126,30,41,932,0,K_fire
394,25,34,204008,260470,1208,29,39,941,0,K_fire
436,24,33,204625,262575,1358,31,41,978,0,K_fire
529,26,34,204928,263979,1469,31,42,978,0,K_fire
618,24,34,205409,266161,1622,34,42,1019,0,K_fire
675,27,37,205957,268528,1829,35,40,1039,0,K_fire
731,25,35,206297,270399,1958,35,41,1068,0,K_fire
789,27,36,206675,272028,2134,36,41,1092,0,K_fire
891,27,38,207176,273588,2220,36,41,1112,0,K_fire
968,26,39,207675,276602,2442,38,41,1157,0,K_fire
1009,27,40,208402,278603,2607,41,42,1190,0,K_fire
1091,28,38,208676,280990,2786,40,41,1234,1,K_fire
1177,30,40,209450,282690,2934,43,42,1253,1,K_fire
1270,30,39,209906,285004,3111,44,41,1294,1,K_fire
1314,30,40,210527,287363,3284,45,43,1312,1,K_fire
1355,30,41,210705,287885,3344,45,42,1331,1,K_fire
1458,32,42,211762,292034,3622,46,42,1369,1,K_fire
1463,32,44,211859,292183,3679,48,41,1403,1,K_fire
1612,31,43,212615,295981,3972,50,42,1431,1,K_fire
1643,31,45,213156,297244,4047,51,42,1454,1,K_fire
1718,31,44,213126,297852,4143,52,41,1482,1,K_fire
1781,33,45,213852,300770,4319,51,41,1510,1,K_fire
1861,33,45,214714,303986,4596,52,43,1534,1,K_fire
1904,33,46,214859,303957,4645,54,42,1545,1,K_fire
1939,35,47,215548,307311,4856,56,42,1587,1,K_fire
1960,35,48,215670,308224,4901,57,44,1610,1,K_fire
1970,34,46,215622,308390,4942,57,43,1612,1,K_fire
2076,36,49,216489,311099,5151,58,44,1667,1,K_fire
2150,36,48,216830,312685,5271,58,42,1696,1,K_fire
2125,35,49,217235,313770,5335,58,44,1677,1,K_fire
2152,35,49,216900,312450,5286,60,42,1690,1,K_fire
2122,35,50,216889,312767,5278,59,43,1693,1,K_fire
2150,37,50,217354,314732,5458,60,42,1685,1,K_fire
2183,37,49,217624,316139,5525,59,44,1714,1,K_fire
2239,36,48,218108,316940,5607,60,42,1734,1,K_fire
2201,35,50,217578,314967,5464,60,42,1692,1,K_fire
58,23,31,201324,251000,465,26,39,822,0,A_fire
55,23,29,201665,251000,472,25,41,811,0,A_fire
55,23,30,201562,251000,482,25,40,812,0,A_fire
94,23,31,201384,251129,451,25,39,831,0,A_fire
55,22,30,201465,251000,475,26,41,817,0,A_fire
78,23,31,201505,251620,483,25,39,805,0,A_fire
65,21,31,201744,251915,488,26,41,820,0,A_fire
82,22,31,201744,251782,542,25,39,831,0,A_fire
146,22,29,201959,252240,563,27,39,830,0,A_fire
111,22,32,202092,253287,636,26,40,846,0,A_fire
206,22,30,202175,254117,714,26,39,849,0,A_fire
225,22,31,202461,255102,828,26,41,882,0,A_fire
264,25,30,202760,257164,902,28,41,880,0,A_fire
288,24,32,203122,258168,1045,27,40,910,0,A_fire
347,25,33,203063,259286,1165,30,40,923,0,A_fire
403,26,32,203610,260785,1244,31,41,936,0,A_fire
519,24,33,203877,262806,1451,32,41,948,0,A_fire
576,26,32,204054,264610,1541,33,40,979,0,A_fire
621,26,33,204365,266298,1660,31,42,997,0,A_fire
721,28,35,205096,267692,1810,32,41,1029,0,A_fire
735,26,36,205246,269914,1979,35,41,1017,0,A_fire
857,29,36,205881,272506,2188,36,41,1069,0,A_fire
994,27,37,206170,274964,2415,37,40,1077,0,A_fire
1017,29,35,206790,276403,2534,37,43,1114,0,A_fire
1102,31,37,207279,277882,2648,37,41,1126,0,A_fire
1184,31,38,207877,280950,2924,38,43,1176,0,A_fire
1290,31,37,207998,283159,3078,41,41,1185,0,A_fire
1346,32,39,208242,284342,3154,42,43,1188,0,A_fire
1470,32,40,208844,287405,3402,44,41,1235,1,A_fire
1467,34,38,209416,289075,3511,44,41,1255,1,A_fire
1571,34,41,209557,290624,3685,46,42,1284,1,A_fire
1617,34,41,209877,292704,3850,46,42,1309,1,A_fire
1673,33,42,210325,294396,4033,48,42,1328,1,A_fire
1817,34,41,211141,296942,4244,49,44,1344,1,A_fire
1874,34,43,211413,299809,4412,48,44,1368,1,A_fire
1965,35,42,211981,302097,4617,49,44,1402,1,A_fire
1947,36,44,211966,302236,4632,52,44,1403,1,A_fire
2049,38,44,212685,305832,4931,51,43,1447,1,A_fire
2097,38,43,212942,306372,4937,52,42,1463,1,A_fire
2210,37,44,213292,309098,5224,52,43,1487,1,A_fire
2233,37,45,213617,310247,5269,54,43,1517,1,A_fire
2221,40,45,213894,310292,5276,54,43,1504,1,A_fire
2297,40,44,214094,313001,5445,54,45,1522,1,A_fire
2337,38,44,214495,313662,5561,54,44,1533,1,A_fire
2276,39,44,214257,313031,5539,56,45,1547,1,A_fire
2391,41,45,214984,316566,5733,57,44,1575,1,A_fire
2391,40,45,214765,316109,5746,58,45,1574,1,A_fire
2425,41,45,215006,317194,5833,57,45,1574,1,A_fire
2357,40,45,214581,314697,5661,56,44,1571,1,A_fire
2426,40,45,214927,316435,5759,56,43,1588,1,A_fire
55,23,29,201850,251279,468,26,41,807,0,C_fire
79,23,30,201655,251000,489,25,41,838,0,C_fire
75,21,29,201506,251000,485,26,40,816,0,C_fire
55,22,29,201643,251560,482,25,40,832,0,C_fire
99,21,29,201503,251521,490,25,41,816,0,C_fire
63,22,29,201958,251098,503,26,39,832,0,C_fire
93,21,30,201706,251670,490,26,39,828,0,C_fire
95,23,31,201666,252428,533,26,41,824,0,C_fire
127,23,29,201995,252702,590,25,39,829,0,C_fire
170,21,32,202469,253275,651,26,41,857,0,C_fire
144,22,30,202646,254330,704,26,39,849,0,C_fire
242,24,32,202705,255053,795,26,39,894,0,C_fire
224,23,32,203038,256544,860,26,39,910,0,C_fire
311,24,32,203342,257279,965,29,40,932,0,C_fire
317,25,31,203524,259170,1085,29,40,951,0,C_fire
401,24,31,204072,260466,1186,28,41,959,0,C_fire
429,24,33,204455,262228,1326,30,40,980,0,C_fire
529,26,32,204795,263696,1419,31,41,1022,0,C_fire
572,26,32,205398,265374,1559,33,42,1030,0,C_fire
625,24,33,205579,267515,1734,33,41,1073,0,C_fire
676,25,35,205718,268521,1821,32,42,1073,0,C_fire
774,27,34,206567,270758,1966,33,42,1110,0,C_fire
811,28,34,206955,272384,2152,36,41,1167,1,C_fire
917,26,35,207617,274400,2302,37,41,1180,1,C_fire
954,28,37,208145,276259,2468,38,42,1225,1,C_fire
1045,29,37,208638,278575,2611,37,42,1264,1,C_fire
1061,27,36,208621,279810,2698,39,42,1279,1,C_fire
1163,30,38,209365,282267,2893,41,42,1313,1,C_fire
1269,28,38,209805,284238,3087,42,42,1368,1,C_fire
1255,30,39,210539,285660,3141,43,43,1392,1,C_fire
1332,30,40,211022,287629,3348,43,42,1406,1,C_fire
1460,31,39,211183,289834,3529,44,42,1464,1,C_fire
1559,31,40,212087,293077,3763,45,43,1504,1,C_fire
1535,31,41,212494,293600,3769,46,45,1514,1,C_fire
1600,33,42,212689,295312,3911,46,44,1542,1,C_fire
1666,33,42,213453,297381,4091,48,44,1556,1,C_fire
1683,33,41,213288,298119,4166,48,43,1578,1,C_fire
1799,34,41,214347,301825,4408,49,43,1616,1,C_fire
1819,34,44,214263,302288,4442,51,44,1638,1,C_fire
1883,32,43,215104,304396,4659,50,45,1671,1,C_fire
1905,35,42,215417,305113,4727,51,43,1688,1,C_fire
1865,34,44,215393,305275,4694,51,44,1678,1,C_fire
1975,33,45,215746,307335,4858,51,45,1720,1,C_fire
2046,35,43,216207,309912,5051,54,46,1746,1,C_fire
1987,36,43,215735,308024,4909,53,45,1712,1,C_fire
2050,34,45,216558,310638,5082,52,45,1763,1,C_fire
2045,34,45,216459,310346,5086,54,44,1790,1,C_fire
2066,34,46,216426,311011,5113,53,45,1789,1,C_fire
2098,36,45,216811,311055,5156,53,45,1783,1,C_fire
2102,35,45,216791,311364,5180,53,46,1803,1,C_fire
66,22,30,201621,251000,472,25,40,805,0,B_fire
63,22,31,201725,251234,479,25,41,805,0,B_fire
98,21,30,201549,251248,454,25,39,810,0,B_fire
55,22,30,201446,251000,458,25,41,815,0,B_fire
98,23,29,201649,251000,456,25,41,805,0,B_fire
64,21,30,201837,251250,467,25,39,824,0,B_fire
59,21,31,201552,251686,475,25,40,820,0,B_fire
97,22,29,201653,252153,508,26,41,808,0,B_fire
110,22,29,201898,252358,577,27,40,828,0,B_fire
112,24,30,202094,253228,622,27,39,844,0,B_fire
128,22,30,202195,253682,680,27,39,825,0,B_fire
180,22,30,202304,254716,737,26,41,862,0,B_fire
208,24,31,202754,255747,828,27,41,869,0,B_fire
234,25,31,202631,256786,888,28,41,866,0,B_fire
312,24,33,202950,258133,968,29,42,882,0,B_fire
328,25,33,203473,259567,1068,30,41,897,0,B_fire
378,25,35,203832,260737,1196,31,42,940,0,B_fire
418,26,33,203855,262367,1326,29,43,941,0,B_fire
492,26,35,204236,263905,1396,31,42,947,0,B_fire
543,28,34,204729,265640,1539,33,42,998,0,B_fire
569,29,37,204924,267720,1671,33,41,1005,0,B_fire
650,27,37,205251,269592,1812,32,42,1007,0,B_fire
686,29,38,205948,270617,1880,33,43,1051,0,B_fire
749,29,39,206248,272420,2063,36,42,1061,0,B_fire
818,29,39,206477,274702,2183,35,42,1091,0,B_fire
860,31,39,206810,275924,2280,36,45,1110,0,B_fire
953,32,40,207519,278518,2469,37,43,1142,1,B_fire
988,33,41,207660,280179,2583,39,44,1148,1,B_fire
1004,33,42,207824,280695,2643,40,44,1144,1,B_fire
1124,34,42,208531,283382,2838,41,46,1188,1,B_fire
1158,35,42,208969,285341,2964,41,45,1197,1,B_fire
1213,35,43,209272,286864,3075,43,44,1223,1,B_fire
1265,35,43,209647,289390,3263,43,44,1276,1,B_fire
1317,35,43,210122,290995,3366,43,45,1257,1,B_fire
1330,36,45,210218,290893,3417,44,46,1298,1,B_fire
1432,38,45,210660,294053,3604,45,45,1310,1,B_fire
1433,36,46,210713,294078,3627,47,47,1300,1,B_fire
1435,38,46,210945,295839,3726,45,47,1322,1,B_fire
1527,37,46,211313,297742,3849,47,47,1335,1,B_fire
1620,39,48,212200,300424,4053,47,46,1392,1,B_fire
1575,39,48,212198,300513,4058,49,46,1401,1,B_fire
1603,38,49,212003,300604,4094,50,46,1388,1,B_fire
1677,39,50,212379,302506,4238,50,46,1423,1,B_fire
1658,41,50,212762,303603,4261,50,48,1427,1,B_fire
1728,40,50,213148,304577,4395,50,48,1439,1,B_fire
1734,42,50,213085,306073,4460,51,48,1458,1,B_fire
1776,41,50,213440,307125,4549,51,47,1453,1,B_fire
1753,41,50,213642,307408,4574,51,49,1482,1,B_fire
1715,40,50,213375,305512,4465,51,48,1442,1,B_fire
1785,40,50,213616,307025,4569,52,47,1457,1,B_fire
52,23,29,201690,250881,457,25,41,816,0,normal
52,24,29,201620,250840,450,25,41,814,0,normal
52,23,28,201707,250889,458,24,41,814,0,normal
52,24,30,201673,250873,450,24,41,816,0,normal
53,24,28,201639,250699,448,24,41,808,0,normal
51,23,30,201797,250855,452,24,41,811,0,normal
50,22,29,201770,250870,446,24,41,810,0,normal
50,22,28,201727,250727,447,24,41,811,0,normal
52,23,29,201895,250814,453,24,41,802,0,normal
49,24,30,201717,250738,451,24,41,802,0,normal
50,22,30,201655,250650,455,24,41,812,0,normal
50,24,30,201812,250650,454,25,42,811,0,normal
50,22,29,201664,250650,456,24,42,806,0,normal
51,24,30,201828,250713,455,24,42,811,0,normal
53,24,29,201824,250650,450,25,41,803,0,normal
49,23,29,201730,250650,453,25,41,805,0,normal
52,22,28,201950,250650,445,24,41,808,0,normal
49,24,28,201700,250650,448,25,41,802,0,normal
50,24,30,201930,250650,444,24,42,806,0,normal
52,23,29,201948,250711,449,24,41,809,0,normal
52,24,30,201796,250650,445,25,42,804,0,normal
53,24,28,201755,250650,448,24,41,807,0,normal
51,24,28,201726,250650,445,24,42,810,0,normal
49,22,30,201915,250650,456,24,41,804,0,normal
51,24,29,201905,250650,449,25,42,813,0,normal
50,23,28,201714,250650,448,25,41,810,0,normal
51,23,29,201859,250692,449,24,42,809,0,normal
50,22,29,201714,250650,444,24,41,809,0,normal
53,23,30,201874,250650,452,24,41,805,0,normal
52,24,30,201834,250749,451,24,41,813,0,normal
52,24,28,201734,250650,447,25,41,810,0,normal
51,22,30,201697,250650,447,24,42,807,0,normal
53,24,28,201941,250661,451,24,42,812,0,normal
54,24,28,201918,250760,452,24,41,807,0,normal
53,24,28,201831,250784,458,25,41,803,0,normal
52,23,30,201833,250773,446,24,41,805,0,normal
53,24,28,201819,250650,453,24,42,811,0,normal
52,24,29,201773,250822,456,25,41,807,0,normal
50,23,30,201702,250650,458,24,42,806,0,normal
54,22,30,201700,250807,454,24,41,810,0,normal
50,22,30,201859,250682,447,24,41,816,0,normal
53,22,29,201730,250843,457,25,42,816,0,normal
51,23,30,201760,250684,452,24,41,812,0,normal
53,23,30,201876,250718,455,24,42,806,0,normal
53,23,28,201904,250916,456,24,42,814,0,normal
53,23,29,201703,250816,458,24,41,815,0,normal
54,24,28,201733,250830,456,24,42,807,0,normal
55,24,30,201650,250789,449,24,40,814,0,normal
54,22,30,201673,250867,452,24,41,819,0,normal
55,22,30,201671,250836,450,25,40,809,0,normal
56,22,29,201410,251282,467,25,40,811,0,B_fire
55,21,31,201776,251116,462,26,41,811,0,B_fire
71,21,29,201677,251218,488,25,41,826,0,B_fire
55,22,31,201744,251136,478,25,39,824,0,B_fire
72,22,31,201757,251000,452,25,41,825,0,B_fire
55,22,30,201424,251520,459,25,40,808,0,B_fire
64,23,30,201802,251143,502,25,41,809,0,B_fire
72,23,31,201597,251548,509,25,39,823,0,B_fire
119,21,31,201734,252567,572,27,41,840,0,B_fire
117,24,32,201822,252872,627,27,39,843,0,B_fire
133,22,31,202009,254034,664,26,40,861,0,B_fire
211,22,32,202570,254728,768,26,41,840,0,B_fire
233,23,30,202795,256021,815,26,42,882,0,B_fire
251,23,32,202717,257065,894,28,42,881,0,B_fire
280,25,33,202955,258450,1018,29,42,907,0,B_fire
356,24,31,203327,259843,1108,28,42,908,0,B_fire
371,27,33,203776,261047,1203,30,42,920,0,B_fire
440,26,34,204178,262870,1315,29,43,940,0,B_fire
500,26,33,204490,264522,1463,30,41,962,0,B_fire
525,28,33,204654,265918,1552,30,41,989,0,B_fire
595,27,35,205360,268451,1699,32,42,1024,0,B_fire
674,27,35,205636,269832,1835,34,44,1009,0,B_fire
715,30,35,205949,271538,1929,32,44,1039,0,B_fire
727,31,36,206050,272606,2025,35,42,1067,0,B_fire
826,31,36,206678,275029,2198,35,43,1084,0,B_fire
